"","dep","typequ","nb_2012","nb_2017","P13_POP_sum_pop","year","per_inhabitant"
"1","01","A104",47,42,619497,"2012",7.58680025891974e-05
"2","01","A105",0,0,619497,"2012",0
"3","01","A106",1,1,619497,"2012",1.61421282104675e-06
"4","01","A107",4,4,619497,"2012",6.45685128418701e-06
"5","01","A108",3,3,619497,"2012",4.84263846314026e-06
"6","01","A109",1,1,619497,"2012",1.61421282104675e-06
"7","01","A206",93,77,619497,"2012",0.000150121792357348
"8","01","A208",45,52,619497,"2012",7.26395769471039e-05
"9","02","A104",40,37,540067,"2012",7.40648845421031e-05
"10","02","A105",0,0,540067,"2012",0
"11","02","A106",3,3,540067,"2012",5.55486634065773e-06
"12","02","A107",3,3,540067,"2012",5.55486634065773e-06
"13","02","A108",3,3,540067,"2012",5.55486634065773e-06
"14","02","A109",2,2,540067,"2012",3.70324422710516e-06
"15","02","A206",95,87,540067,"2012",0.000175904100787495
"16","02","A208",68,76,540067,"2012",0.000125910303721575
"17","03","A104",29,26,343431,"2012",8.44419985382799e-05
"18","03","A105",0,0,343431,"2012",0
"19","03","A106",3,3,343431,"2012",8.7353791591324e-06
"20","03","A107",3,3,343431,"2012",8.7353791591324e-06
"21","03","A108",3,3,343431,"2012",8.7353791591324e-06
"22","03","A109",2,2,343431,"2012",5.82358610608827e-06
"23","03","A206",94,68,343431,"2012",0.000273708546986149
"24","03","A208",69,87,343431,"2012",0.000200913720660045
"25","04","A104",29,28,161916,"2012",0.000179105215049779
"26","04","A105",0,0,161916,"2012",0
"27","04","A106",1,1,161916,"2012",6.17604189826824e-06
"28","04","A107",2,2,161916,"2012",1.23520837965365e-05
"29","04","A108",1,1,161916,"2012",6.17604189826824e-06
"30","04","A109",1,1,161916,"2012",6.17604189826824e-06
"31","04","A206",54,51,161916,"2012",0.000333506262506485
"32","04","A208",41,43,161916,"2012",0.000253217717828998
"33","05","A104",22,20,139279,"2012",0.000157956332253965
"34","05","A105",0,0,139279,"2012",0
"35","05","A106",1,1,139279,"2012",7.17983328427114e-06
"36","05","A107",1,1,139279,"2012",7.17983328427114e-06
"37","05","A108",1,1,139279,"2012",7.17983328427114e-06
"38","05","A109",1,1,139279,"2012",7.17983328427114e-06
"39","05","A206",45,38,139279,"2012",0.000323092497792201
"40","05","A208",44,51,139279,"2012",0.00031591266450793
"41","06","A104",40,38,1080771,"2012",3.70106155698108e-05
"42","06","A105",0,0,1080771,"2012",0
"43","06","A106",2,2,1080771,"2012",1.85053077849054e-06
"44","06","A107",6,6,1080771,"2012",5.55159233547162e-06
"45","06","A108",3,3,1080771,"2012",2.77579616773581e-06
"46","06","A109",4,4,1080771,"2012",3.70106155698108e-06
"47","06","A206",138,127,1080771,"2012",0.000127686623715847
"48","06","A208",62,66,1080771,"2012",5.73664541332068e-05
"49","07","A104",35,31,320379,"2012",0.000109245612228017
"50","07","A105",0,0,320379,"2012",0
"51","07","A106",1,1,320379,"2012",3.12130320651478e-06
"52","07","A107",3,3,320379,"2012",9.36390961954435e-06
"53","07","A108",2,2,320379,"2012",6.24260641302957e-06
"54","07","A109",1,1,320379,"2012",3.12130320651478e-06
"55","07","A206",74,65,320379,"2012",0.000230976437282094
"56","07","A208",92,95,320379,"2012",0.00028715989499936
"57","08","A104",35,31,280907,"2012",0.000124596396672208
"58","08","A105",0,0,280907,"2012",0
"59","08","A106",1,1,280907,"2012",3.55989704777738e-06
"60","08","A107",2,2,280907,"2012",7.11979409555476e-06
"61","08","A108",1,1,280907,"2012",3.55989704777738e-06
"62","08","A109",1,1,280907,"2012",3.55989704777738e-06
"63","08","A206",58,51,280907,"2012",0.000206474028771088
"64","08","A208",32,35,280907,"2012",0.000113916705528876
"65","09","A104",20,19,152684,"2012",0.00013098949464253
"66","09","A105",0,0,152684,"2012",0
"67","09","A106",1,1,152684,"2012",6.54947473212648e-06
"68","09","A107",2,2,152684,"2012",1.3098949464253e-05
"69","09","A108",1,1,152684,"2012",6.54947473212648e-06
"70","09","A109",1,1,152684,"2012",6.54947473212648e-06
"71","09","A206",63,45,152684,"2012",0.000412616908123968
"72","09","A208",36,53,152684,"2012",0.000235781090356553
"73","10","A104",28,26,306581,"2012",9.13298606241091e-05
"74","10","A105",0,0,306581,"2012",0
"75","10","A106",1,1,306581,"2012",3.26178073657533e-06
"76","10","A107",1,1,306581,"2012",3.26178073657533e-06
"77","10","A108",1,1,306581,"2012",3.26178073657533e-06
"78","10","A109",1,1,306581,"2012",3.26178073657533e-06
"79","10","A206",46,42,306581,"2012",0.000150041913882465
"80","10","A208",25,31,306581,"2012",8.15445184143831e-05
"81","11","A104",34,33,364877,"2012",9.3182086018028e-05
"82","11","A105",0,0,364877,"2012",0
"83","11","A106",2,2,364877,"2012",5.48129917753106e-06
"84","11","A107",2,2,364877,"2012",5.48129917753106e-06
"85","11","A108",2,2,364877,"2012",5.48129917753106e-06
"86","11","A109",2,2,364877,"2012",5.48129917753106e-06
"87","11","A206",119,111,364877,"2012",0.000326137301063098
"88","11","A208",103,110,364877,"2012",0.00028228690764285
"89","12","A104",44,40,277740,"2012",0.000158421545330165
"90","12","A105",0,0,277740,"2012",0
"91","12","A106",1,2,277740,"2012",3.60048966659466e-06
"92","12","A107",2,2,277740,"2012",7.20097933318931e-06
"93","12","A108",2,2,277740,"2012",7.20097933318931e-06
"94","12","A109",1,1,277740,"2012",3.60048966659466e-06
"95","12","A206",80,58,277740,"2012",0.000288039173327573
"96","12","A208",95,112,277740,"2012",0.000342046518326492
"97","13","A104",35,33,1993177.00252119,"2012",1.75599055958042e-05
"98","13","A105",1,1,1993177.00252119,"2012",5.01711588451549e-07
"99","13","A106",3,3,1993177.00252119,"2012",1.50513476535465e-06
"100","13","A107",6,6,1993177.00252119,"2012",3.01026953070929e-06
"101","13","A108",4,4,1993177.00252119,"2012",2.00684635380619e-06
"102","13","A109",4,4,1993177.00252119,"2012",2.00684635380619e-06
"103","13","A206",212,209,1993177.00252119,"2012",0.000106362856751728
"104","13","A208",10,12,1993177.00252119,"2012",5.01711588451549e-06
"105","14","A104",40,35,689945,"2012",5.79756357390807e-05
"106","14","A105",1,1,689945,"2012",1.44939089347702e-06
"107","14","A106",2,2,689945,"2012",2.89878178695403e-06
"108","14","A107",3,3,689945,"2012",4.34817268043105e-06
"109","14","A108",2,2,689945,"2012",2.89878178695403e-06
"110","14","A109",2,2,689945,"2012",2.89878178695403e-06
"111","14","A206",120,103,689945,"2012",0.000173926907217242
"112","14","A208",47,63,689945,"2012",6.81213719934198e-05
"113","15","A104",27,27,147035,"2012",0.000183629748019179
"114","15","A105",0,0,147035,"2012",0
"115","15","A106",1,1,147035,"2012",6.80110177848811e-06
"116","15","A107",2,2,147035,"2012",1.36022035569762e-05
"117","15","A108",1,1,147035,"2012",6.80110177848811e-06
"118","15","A109",1,1,147035,"2012",6.80110177848811e-06
"119","15","A206",43,33,147035,"2012",0.000292447376474989
"120","15","A208",58,71,147035,"2012",0.000394463903152311
"121","16","A104",30,27,353482,"2012",8.48699509451684e-05
"122","16","A105",0,0,353482,"2012",0
"123","16","A106",1,1,353482,"2012",2.82899836483894e-06
"124","16","A107",2,2,353482,"2012",5.65799672967789e-06
"125","16","A108",1,1,353482,"2012",2.82899836483894e-06
"126","16","A109",1,1,353482,"2012",2.82899836483894e-06
"127","16","A206",72,69,353482,"2012",0.000203687882268404
"128","16","A208",95,97,353482,"2012",0.0002687548446597
"129","17","A104",43,39,633417,"2012",6.78857687747566e-05
"130","17","A105",0,0,633417,"2012",0
"131","17","A106",2,2,633417,"2012",3.15747761743054e-06
"132","17","A107",4,4,633417,"2012",6.31495523486108e-06
"133","17","A108",3,3,633417,"2012",4.73621642614581e-06
"134","17","A109",2,2,633417,"2012",3.15747761743054e-06
"135","17","A206",113,102,633417,"2012",0.000178397485384825
"136","17","A208",111,117,633417,"2012",0.000175240007767395
"137","18","A104",27,26,311650,"2012",8.66356489651853e-05
"138","18","A105",1,1,311650,"2012",3.20872773945131e-06
"139","18","A106",1,1,311650,"2012",3.20872773945131e-06
"140","18","A107",2,2,311650,"2012",6.41745547890261e-06
"141","18","A108",1,1,311650,"2012",3.20872773945131e-06
"142","18","A109",1,1,311650,"2012",3.20872773945131e-06
"143","18","A206",68,58,311650,"2012",0.000218193486282689
"144","18","A208",75,90,311650,"2012",0.000240654580458848
"145","19","A104",29,28,240781,"2012",0.000120441396954079
"146","19","A105",0,0,240781,"2012",0
"147","19","A106",1,2,240781,"2012",4.15315161910616e-06
"148","19","A107",2,2,240781,"2012",8.30630323821232e-06
"149","19","A108",2,2,240781,"2012",8.30630323821232e-06
"150","19","A109",1,1,240781,"2012",4.15315161910616e-06
"151","19","A206",82,65,240781,"2012",0.000340558432766705
"152","19","A208",71,88,240781,"2012",0.000294873764956537
"153","21","A104",37,31,529761,"2012",6.9842815911326e-05
"154","21","A105",1,1,529761,"2012",1.88764367327908e-06
"155","21","A106",1,1,529761,"2012",1.88764367327908e-06
"156","21","A107",3,3,529761,"2012",5.66293101983725e-06
"157","21","A108",1,1,529761,"2012",1.88764367327908e-06
"158","21","A109",1,1,529761,"2012",1.88764367327908e-06
"159","21","A206",83,69,529761,"2012",0.000156674424882164
"160","21","A208",76,87,529761,"2012",0.00014346091916921
"161","22","A104",45,38,597085,"2012",7.53661538976863e-05
"162","22","A105",0,0,597085,"2012",0
"163","22","A106",1,2,597085,"2012",1.67480341994858e-06
"164","22","A107",3,3,597085,"2012",5.02441025984575e-06
"165","22","A108",3,3,597085,"2012",5.02441025984575e-06
"166","22","A109",1,1,597085,"2012",1.67480341994858e-06
"167","22","A206",125,117,597085,"2012",0.000209350427493573
"168","22","A208",73,83,597085,"2012",0.000122260649656247
"169","23","A104",25,24,120872,"2012",0.000206830366007016
"170","23","A105",0,0,120872,"2012",0
"171","23","A106",1,1,120872,"2012",8.27321464028063e-06
"172","23","A107",1,1,120872,"2012",8.27321464028063e-06
"173","23","A108",1,1,120872,"2012",8.27321464028063e-06
"174","23","A109",1,1,120872,"2012",8.27321464028063e-06
"175","23","A206",62,55,120872,"2012",0.000512939307697399
"176","23","A208",50,52,120872,"2012",0.000413660732014031
"177","24","A104",49,45,416909,"2012",0.000117531643596085
"178","24","A105",0,0,416909,"2012",0
"179","24","A106",2,2,416909,"2012",4.79720994269733e-06
"180","24","A107",3,3,416909,"2012",7.19581491404599e-06
"181","24","A108",2,2,416909,"2012",4.79720994269733e-06
"182","24","A109",2,2,416909,"2012",4.79720994269733e-06
"183","24","A206",117,94,416909,"2012",0.000280636781647794
"184","24","A208",109,130,416909,"2012",0.000261447941877004
"185","25","A104",36,34,533320,"2012",6.75016875421885e-05
"186","25","A105",1,1,533320,"2012",1.8750468761719e-06
"187","25","A106",2,2,533320,"2012",3.75009375234381e-06
"188","25","A107",3,3,533320,"2012",5.62514062851571e-06
"189","25","A108",2,2,533320,"2012",3.75009375234381e-06
"190","25","A109",1,1,533320,"2012",1.8750468761719e-06
"191","25","A206",91,76,533320,"2012",0.000170629265731643
"192","25","A208",40,50,533320,"2012",7.50018750468762e-05
"193","26","A104",36,35,494712,"2012",7.27696114102751e-05
"194","26","A105",0,0,494712,"2012",0
"195","26","A106",1,1,494712,"2012",2.02137809472986e-06
"196","26","A107",3,3,494712,"2012",6.06413428418959e-06
"197","26","A108",2,2,494712,"2012",4.04275618945973e-06
"198","26","A109",1,1,494712,"2012",2.02137809472986e-06
"199","26","A206",105,84,494712,"2012",0.000212244699946636
"200","26","A208",46,61,494712,"2012",9.29833923575737e-05
"201","27","A104",36,33,595043,"2012",6.0499829424092e-05
"202","27","A105",0,0,595043,"2012",0
"203","27","A106",1,1,595043,"2012",1.68055081733589e-06
"204","27","A107",3,3,595043,"2012",5.04165245200767e-06
"205","27","A108",3,3,595043,"2012",5.04165245200767e-06
"206","27","A109",2,2,595043,"2012",3.36110163467178e-06
"207","27","A206",92,85,595043,"2012",0.000154610675194902
"208","27","A208",34,41,595043,"2012",5.71387277894203e-05
"209","28","A104",26,26,432967,"2012",6.00507659937131e-05
"210","28","A105",0,0,432967,"2012",0
"211","28","A106",1,1,432967,"2012",2.30964484591204e-06
"212","28","A107",2,2,432967,"2012",4.61928969182409e-06
"213","28","A108",3,3,432967,"2012",6.92893453773613e-06
"214","28","A109",1,1,432967,"2012",2.30964484591204e-06
"215","28","A206",57,53,432967,"2012",0.000131649756216987
"216","28","A208",42,47,432967,"2012",9.70050835283058e-05
"217","29","A104",46,45,903921,"2012",5.08894029456114e-05
"218","29","A105",0,0,903921,"2012",0
"219","29","A106",2,2,903921,"2012",2.21258273676571e-06
"220","29","A107",3,3,903921,"2012",3.31887410514857e-06
"221","29","A108",3,3,903921,"2012",3.31887410514857e-06
"222","29","A109",2,2,903921,"2012",2.21258273676571e-06
"223","29","A206",144,128,903921,"2012",0.000159305957047131
"224","29","A208",91,104,903921,"2012",0.00010067251452284
"225","2A","A104",22,18,149234,"2012",0.000147419488856427
"226","2A","A105",0,0,149234,"2012",0
"227","2A","A106",1,1,149234,"2012",6.70088585711031e-06
"228","2A","A107",1,1,149234,"2012",6.70088585711031e-06
"229","2A","A108",1,1,149234,"2012",6.70088585711031e-06
"230","2A","A109",1,1,149234,"2012",6.70088585711031e-06
"231","2A","A206",57,54,149234,"2012",0.000381950493855288
"232","2A","A208",28,32,149234,"2012",0.000187624803999089
"233","2B","A104",23,20,170974,"2012",0.000134523377823529
"234","2B","A105",1,1,170974,"2012",5.84884251406647e-06
"235","2B","A106",1,1,170974,"2012",5.84884251406647e-06
"236","2B","A107",1,1,170974,"2012",5.84884251406647e-06
"237","2B","A108",1,1,170974,"2012",5.84884251406647e-06
"238","2B","A109",1,1,170974,"2012",5.84884251406647e-06
"239","2B","A206",72,67,170974,"2012",0.000421116661012785
"240","2B","A208",30,33,170974,"2012",0.000175465275421994
"241","30","A104",45,43,733201,"2012",6.13747117093403e-05
"242","30","A105",1,1,733201,"2012",1.36388248242978e-06
"243","30","A106",2,2,733201,"2012",2.72776496485957e-06
"244","30","A107",3,3,733201,"2012",4.09164744728935e-06
"245","30","A108",2,2,733201,"2012",2.72776496485957e-06
"246","30","A109",1,1,733201,"2012",1.36388248242978e-06
"247","30","A206",138,128,733201,"2012",0.00018821578257531
"248","30","A208",60,72,733201,"2012",8.1832948945787e-05
"249","31","A104",53,51,1298562,"2012",4.08143777501575e-05
"250","31","A105",1,1,1298562,"2012",7.70082599059575e-07
"251","31","A106",1,2,1298562,"2012",7.70082599059575e-07
"252","31","A107",3,3,1298562,"2012",2.31024779717873e-06
"253","31","A108",2,2,1298562,"2012",1.54016519811915e-06
"254","31","A109",1,1,1298562,"2012",7.70082599059575e-07
"255","31","A206",174,157,1298562,"2012",0.000133994372236366
"256","31","A208",40,54,1298562,"2012",3.0803303962383e-05
"257","32","A104",28,26,190276,"2012",0.000147154659547184
"258","32","A105",0,0,190276,"2012",0
"259","32","A106",1,1,190276,"2012",5.25552355525657e-06
"260","32","A107",2,2,190276,"2012",1.05110471105131e-05
"261","32","A108",1,1,190276,"2012",5.25552355525657e-06
"262","32","A109",1,1,190276,"2012",5.25552355525657e-06
"263","32","A206",52,43,190276,"2012",0.000273287224873342
"264","32","A208",31,35,190276,"2012",0.000162921230212954
"265","33","A104",62,57,1505517,"2012",4.11818664286089e-05
"266","33","A105",1,1,1505517,"2012",6.64223652074337e-07
"267","33","A106",2,2,1505517,"2012",1.32844730414867e-06
"268","33","A107",3,3,1505517,"2012",1.99267095622301e-06
"269","33","A108",2,2,1505517,"2012",1.32844730414867e-06
"270","33","A109",2,2,1505517,"2012",1.32844730414867e-06
"271","33","A206",241,207,1505517,"2012",0.000160077900149915
"272","33","A208",110,126,1505517,"2012",7.30646017281771e-05
"273","34","A104",42,40,1092331,"2012",3.84498837806489e-05
"274","34","A105",1,1,1092331,"2012",9.15473423348784e-07
"275","34","A106",2,2,1092331,"2012",1.83094684669757e-06
"276","34","A107",3,3,1092331,"2012",2.74642027004635e-06
"277","34","A108",3,3,1092331,"2012",2.74642027004635e-06
"278","34","A109",2,2,1092331,"2012",1.83094684669757e-06
"279","34","A206",183,167,1092331,"2012",0.000167531636472827
"280","34","A208",74,91,1092331,"2012",6.774503332781e-05
"281","35","A104",42,37,1019923,"2012",4.11795792427468e-05
"282","35","A105",1,1,1019923,"2012",9.80466172446351e-07
"283","35","A106",2,2,1019923,"2012",1.9609323448927e-06
"284","35","A107",4,4,1019923,"2012",3.92186468978541e-06
"285","35","A108",2,2,1019923,"2012",1.9609323448927e-06
"286","35","A109",2,2,1019923,"2012",1.9609323448927e-06
"287","35","A206",127,115,1019923,"2012",0.000124519203900687
"288","35","A208",79,83,1019923,"2012",7.74568276232618e-05
"289","36","A104",22,22,228091,"2012",9.64527315852006e-05
"290","36","A105",0,0,228091,"2012",0
"291","36","A106",1,1,228091,"2012",4.38421507205458e-06
"292","36","A107",1,1,228091,"2012",4.38421507205458e-06
"293","36","A108",1,1,228091,"2012",4.38421507205458e-06
"294","36","A109",1,1,228091,"2012",4.38421507205458e-06
"295","36","A206",60,49,228091,"2012",0.000263052904323274
"296","36","A208",52,60,228091,"2012",0.000227979183746838
"297","37","A104",30,29,600252,"2012",4.99790088162972e-05
"298","37","A105",0,0,600252,"2012",0
"299","37","A106",1,1,600252,"2012",1.66596696054324e-06
"300","37","A107",1,1,600252,"2012",1.66596696054324e-06
"301","37","A108",1,1,600252,"2012",1.66596696054324e-06
"302","37","A109",1,1,600252,"2012",1.66596696054324e-06
"303","37","A206",109,84,600252,"2012",0.000181590398699213
"304","37","A208",79,91,600252,"2012",0.000131611389882916
"305","38","A104",60,56,1235387,"2012",4.85677767371682e-05
"306","38","A105",1,1,1235387,"2012",8.0946294561947e-07
"307","38","A106",3,3,1235387,"2012",2.42838883685841e-06
"308","38","A107",3,3,1235387,"2012",2.42838883685841e-06
"309","38","A108",3,3,1235387,"2012",2.42838883685841e-06
"310","38","A109",2,2,1235387,"2012",1.61892589123894e-06
"311","38","A206",158,136,1235387,"2012",0.000127895145407876
"312","38","A208",106,117,1235387,"2012",8.58030722356638e-05
"313","39","A104",31,29,260502,"2012",0.000119001005750436
"314","39","A105",0,0,260502,"2012",0
"315","39","A106",1,2,260502,"2012",3.8387421209818e-06
"316","39","A107",3,3,260502,"2012",1.15162263629454e-05
"317","39","A108",2,2,260502,"2012",7.67748424196359e-06
"318","39","A109",1,1,260502,"2012",3.8387421209818e-06
"319","39","A206",46,41,260502,"2012",0.000176582137565163
"320","39","A208",64,63,260502,"2012",0.000245679495742835
"321","40","A104",36,35,397226,"2012",9.06285087078892e-05
"322","40","A105",0,0,397226,"2012",0
"323","40","A106",2,2,397226,"2012",5.03491715043829e-06
"324","40","A107",2,2,397226,"2012",5.03491715043829e-06
"325","40","A108",2,2,397226,"2012",5.03491715043829e-06
"326","40","A109",2,2,397226,"2012",5.03491715043829e-06
"327","40","A206",87,72,397226,"2012",0.000219018896044066
"328","40","A208",62,74,397226,"2012",0.000156082431663587
"329","41","A104",24,23,332001,"2012",7.22889388887383e-05
"330","41","A105",0,0,332001,"2012",0
"331","41","A106",1,1,332001,"2012",3.0120391203641e-06
"332","41","A107",1,1,332001,"2012",3.0120391203641e-06
"333","41","A108",1,1,332001,"2012",3.0120391203641e-06
"334","41","A109",1,1,332001,"2012",3.0120391203641e-06
"335","41","A206",69,59,332001,"2012",0.000207830699305123
"336","41","A208",45,55,332001,"2012",0.000135541760416384
"337","42","A104",31,31,756715,"2012",4.09665461897808e-05
"338","42","A105",0,0,756715,"2012",0
"339","42","A106",2,2,756715,"2012",2.64300297998586e-06
"340","42","A107",3,3,756715,"2012",3.96450446997879e-06
"341","42","A108",3,3,756715,"2012",3.96450446997879e-06
"342","42","A109",2,2,756715,"2012",2.64300297998586e-06
"343","42","A206",115,97,756715,"2012",0.000151972671349187
"344","42","A208",50,63,756715,"2012",6.60750744996465e-05
"345","43","A104",33,29,226203,"2012",0.000145886659328126
"346","43","A105",0,0,226203,"2012",0
"347","43","A106",1,1,226203,"2012",4.42080785842805e-06
"348","43","A107",1,1,226203,"2012",4.42080785842805e-06
"349","43","A108",1,1,226203,"2012",4.42080785842805e-06
"350","43","A109",1,1,226203,"2012",4.42080785842805e-06
"351","43","A206",60,49,226203,"2012",0.000265248471505683
"352","43","A208",41,51,226203,"2012",0.00018125312219555
"353","44","A104",48,45,1328620,"2012",3.61277114600111e-05
"354","44","A105",0,0,1328620,"2012",0
"355","44","A106",2,2,1328620,"2012",1.5053213108338e-06
"356","44","A107",2,2,1328620,"2012",1.5053213108338e-06
"357","44","A108",2,2,1328620,"2012",1.5053213108338e-06
"358","44","A109",2,2,1328620,"2012",1.5053213108338e-06
"359","44","A206",178,169,1328620,"2012",0.000133973596664208
"360","44","A208",44,50,1328620,"2012",3.31170688383435e-05
"361","45","A104",27,27,665587,"2012",4.05656961449067e-05
"362","45","A105",1,1,665587,"2012",1.5024331905521e-06
"363","45","A106",2,2,665587,"2012",3.0048663811042e-06
"364","45","A107",2,2,665587,"2012",3.0048663811042e-06
"365","45","A108",2,2,665587,"2012",3.0048663811042e-06
"366","45","A109",1,1,665587,"2012",1.5024331905521e-06
"367","45","A206",90,74,665587,"2012",0.000135218987149689
"368","45","A208",41,50,665587,"2012",6.15997608126361e-05
"369","46","A104",26,23,173758,"2012",0.000149633398174473
"370","46","A105",0,0,173758,"2012",0
"371","46","A106",1,1,173758,"2012",5.75513069901817e-06
"372","46","A107",2,2,173758,"2012",1.15102613980363e-05
"373","46","A108",1,1,173758,"2012",5.75513069901817e-06
"374","46","A109",1,1,173758,"2012",5.75513069901817e-06
"375","46","A206",48,41,173758,"2012",0.000276246273552872
"376","46","A208",43,53,173758,"2012",0.000247470620057782
"377","47","A104",35,33,333180,"2012",0.000105048322228225
"378","47","A105",1,1,333180,"2012",3.00138063509214e-06
"379","47","A106",1,2,333180,"2012",3.00138063509214e-06
"380","47","A107",3,3,333180,"2012",9.00414190527643e-06
"381","47","A108",2,2,333180,"2012",6.00276127018429e-06
"382","47","A109",1,1,333180,"2012",3.00138063509214e-06
"383","47","A206",71,63,333180,"2012",0.000213098025091542
"384","47","A208",65,72,333180,"2012",0.000195089741280989
"385","48","A104",25,24,76607,"2012",0.00032634093490151
"386","48","A105",0,0,76607,"2012",0
